Stock,Algorithm,Estimators,Depth,Distance_function,No_of_features,Model_Score,Future_day,C,Our_test_score
 CMO,SVM,0,0,Linear,11,0.5317769130998703,60,0.5,25
 CMO,SVM,0,0,Linear,11,0.5252918287937743,60,1,24
 CMO,SVM,0,0,Linear,11,0.522697795071336,60,5,24
 CMO,SVM,0,0,Linear,11,0.5149156939040207,60,10,25
 CMO,SVM,0,0,Linear,11,0.5304798962386511,60,100,26
 CMO,SVM,0,0,Linear,11,0.5203145478374837,70,0.5,55
 CMO,SVM,0,0,Linear,11,0.5216251638269986,70,1,56
 CMO,SVM,0,0,Linear,11,0.5334207077326344,70,5,54
 CMO,SVM,0,0,Linear,11,0.5399737876802096,70,10,53
 CMO,SVM,0,0,Linear,11,0.5321100917431193,70,100,53
 CMO,SVM,0,0,Linear,11,0.5589403973509933,80,0.5,62
 CMO,SVM,0,0,Linear,11,0.5549668874172186,80,1,63
 CMO,SVM,0,0,Linear,11,0.5364238410596026,80,5,61
 CMO,SVM,0,0,Linear,11,0.528476821192053,80,10,63
 CMO,SVM,0,0,Linear,11,0.5298013245033113,80,100,63
 CMO,SVM,0,0,Linear,11,0.5836680053547524,90,0.5,79
 CMO,SVM,0,0,Linear,11,0.5823293172690763,90,1,75
 CMO,SVM,0,0,Linear,11,0.5689424364123159,90,5,73
 CMO,SVM,0,0,Linear,11,0.5649263721552878,90,10,71
 CMO,SVM,0,0,Linear,11,0.570281124497992,90,100,71
 BBF,SVM,0,0,Linear,11,0.9079497907949791,10,0.5,5
 BBF,SVM,0,0,Linear,11,0.905160390516039,10,1,6
 BBF,SVM,0,0,Linear,11,0.9121338912133892,10,5,5
 BBF,SVM,0,0,Linear,11,0.9149232914923291,10,10,5
 BBF,SVM,0,0,Linear,11,0.9135285913528591,10,100,2
 BBF,SVM,0,0,Linear,11,0.767277856135402,20,0.5,10
 BBF,SVM,0,0,Linear,11,0.7757404795486601,20,1,10
 BBF,SVM,0,0,Linear,11,0.768688293370945,20,5,7
 BBF,SVM,0,0,Linear,11,0.7743300423131171,20,10,6
 BBF,SVM,0,0,Linear,11,0.768688293370945,20,100,7
 BBF,SVM,0,0,Linear,11,0.6761768901569187,30,0.5,17
 BBF,SVM,0,0,Linear,11,0.6833095577746077,30,1,9
 BBF,SVM,0,0,Linear,11,0.6833095577746077,30,5,6
 BBF,SVM,0,0,Linear,11,0.68188302425107,30,10,6
 BBF,SVM,0,0,Linear,11,0.6975748930099858,30,100,3
 BBF,SVM,0,0,Linear,11,0.6378066378066378,40,0.5,3
 BBF,SVM,0,0,Linear,11,0.6493506493506493,40,1,3
 BBF,SVM,0,0,Linear,11,0.6536796536796536,40,5,3
 BBF,SVM,0,0,Linear,11,0.6507936507936508,40,10,3
 BBF,SVM,0,0,Linear,11,0.6479076479076479,40,100,3
 BBF,SVM,0,0,Linear,11,0.6175182481751825,50,0.5,1
 BBF,SVM,0,0,Linear,11,0.6262773722627737,50,1,3
 BBF,SVM,0,0,Linear,11,0.6437956204379562,50,5,2
 BBF,SVM,0,0,Linear,11,0.637956204379562,50,10,1
 BBF,SVM,0,0,Linear,11,0.6525547445255474,50,100,0
 BBF,SVM,0,0,Linear,11,0.5273264401772526,60,0.5,12
 BBF,SVM,0,0,Linear,11,0.5361890694239291,60,1,14
 BBF,SVM,0,0,Linear,11,0.5465288035450517,60,5,15
 BBF,SVM,0,0,Linear,11,0.5494830132939439,60,10,16
 BBF,SVM,0,0,Linear,11,0.5228951255539144,60,100,14
 NEA,SVM,0,0,Linear,11,0.942457231726283,10,0.5,4
 NEA,SVM,0,0,Linear,11,0.942457231726283,10,1,4
 NEA,SVM,0,0,Linear,11,0.9455676516329704,10,5,2
 NEA,SVM,0,0,Linear,11,0.9455676516329704,10,10,3
 NEA,SVM,0,0,Linear,11,0.9486780715396579,10,100,1
 NEA,SVM,0,0,Linear,11,0.8740157480314961,20,0.5,0
 NEA,SVM,0,0,Linear,11,0.8708661417322835,20,1,0
 NEA,SVM,0,0,Linear,11,0.8771653543307086,20,5,0
 NEA,SVM,0,0,Linear,11,0.8755905511811024,20,10,0
 NEA,SVM,0,0,Linear,11,0.8740157480314961,20,100,0
 NEA,SVM,0,0,Linear,11,0.7862838915470495,30,0.5,20
 NEA,SVM,0,0,Linear,11,0.784688995215311,30,1,17
 NEA,SVM,0,0,Linear,11,0.7878787878787878,30,5,10
 NEA,SVM,0,0,Linear,11,0.7878787878787878,30,10,9
 NEA,SVM,0,0,Linear,11,0.8054226475279107,30,100,14
 NEA,SVM,0,0,Linear,11,0.691437802907916,40,0.5,17
 NEA,SVM,0,0,Linear,11,0.6978998384491115,40,1,17
 NEA,SVM,0,0,Linear,11,0.7043618739903069,40,5,16
 NEA,SVM,0,0,Linear,11,0.7027463651050081,40,10,15
 NEA,SVM,0,0,Linear,11,0.7075928917609047,40,100,21
 CUZ,SVM,0,0,Linear,11,0.655980271270037,10,0.5,3
 CUZ,SVM,0,0,Linear,11,0.6609124537607891,10,1,3
 CUZ,SVM,0,0,Linear,11,0.6732429099876696,10,5,4
 CUZ,SVM,0,0,Linear,11,0.6781750924784217,10,10,4
 CUZ,SVM,0,0,Linear,11,0.6781750924784217,10,100,4
 CUZ,SVM,0,0,Linear,11,0.5491905354919053,20,0.5,15
 CUZ,SVM,0,0,Linear,11,0.5579078455790785,20,1,16
 CUZ,SVM,0,0,Linear,11,0.564134495641345,20,5,16
 CUZ,SVM,0,0,Linear,11,0.5616438356164384,20,10,13
 CUZ,SVM,0,0,Linear,11,0.5778331257783312,20,100,12
 CUZ,SVM,0,0,Linear,11,0.5710691823899371,30,0.5,14
 CUZ,SVM,0,0,Linear,11,0.569811320754717,30,1,13
 CUZ,SVM,0,0,Linear,11,0.5937106918238994,30,5,10
 CUZ,SVM,0,0,Linear,11,0.6012578616352201,30,10,9
 CUZ,SVM,0,0,Linear,11,0.6163522012578616,30,100,7
 CUZ,SVM,0,0,Linear,11,0.6683608640406608,40,0.5,27
 CUZ,SVM,0,0,Linear,11,0.6632782719186785,40,1,27
 CUZ,SVM,0,0,Linear,11,0.6683608640406608,40,5,26
 CUZ,SVM,0,0,Linear,11,0.6670902160101652,40,10,25
 CUZ,SVM,0,0,Linear,11,0.6670902160101652,40,100,24
 CUZ,SVM,0,0,Linear,11,0.6148908857509627,50,0.5,5
 CUZ,SVM,0,0,Linear,11,0.6225930680359435,50,1,6
 CUZ,SVM,0,0,Linear,11,0.6097560975609756,50,5,1
 CUZ,SVM,0,0,Linear,11,0.6097560975609756,50,10,2
 CUZ,SVM,0,0,Linear,11,0.6059050064184852,50,100,2
 CUZ,SVM,0,0,Linear,11,0.5901426718547341,60,0.5,28
 CUZ,SVM,0,0,Linear,11,0.5836575875486382,60,1,28
 CUZ,SVM,0,0,Linear,11,0.6005188067444877,60,5,31
 CUZ,SVM,0,0,Linear,11,0.5914396887159533,60,10,30
 CUZ,SVM,0,0,Linear,11,0.5888456549935149,60,100,29
 CUZ,SVM,0,0,Linear,11,0.580602883355177,70,0.5,24
 CUZ,SVM,0,0,Linear,11,0.5779816513761468,70,1,21
 CUZ,SVM,0,0,Linear,11,0.5753604193971167,70,5,27
 CUZ,SVM,0,0,Linear,11,0.5766710353866317,70,10,22
 CUZ,SVM,0,0,Linear,11,0.5753604193971167,70,100,23
 CUZ,SVM,0,0,Linear,11,0.6066225165562914,80,0.5,42
 CUZ,SVM,0,0,Linear,11,0.6052980132450331,80,1,43
 CUZ,SVM,0,0,Linear,11,0.6052980132450331,80,5,42
 CUZ,SVM,0,0,Linear,11,0.6039735099337749,80,10,42
 CUZ,SVM,0,0,Linear,11,0.609271523178808,80,100,39
 CUZ,SVM,0,0,Linear,11,0.6131191432396251,90,0.5,20
 CUZ,SVM,0,0,Linear,11,0.6184738955823293,90,1,20
 CUZ,SVM,0,0,Linear,11,0.6131191432396251,90,5,22
 CUZ,SVM,0,0,Linear,11,0.6131191432396251,90,10,22
 CUZ,SVM,0,0,Linear,11,0.6144578313253012,90,100,3
 DNI,SVM,0,0,Linear,11,0.8508014796547472,10,0.5,2
 DNI,SVM,0,0,Linear,11,0.8569667077681874,10,1,2
 DNI,SVM,0,0,Linear,11,0.8631319358816276,10,5,4
 DNI,SVM,0,0,Linear,11,0.8594327990135635,10,10,4
 DNI,SVM,0,0,Linear,11,0.8668310727496917,10,100,4
 DNI,SVM,0,0,Linear,11,0.7297633872976339,20,0.5,4
 DNI,SVM,0,0,Linear,11,0.7372353673723536,20,1,4
 DNI,SVM,0,0,Linear,11,0.7447073474470735,20,5,5
 DNI,SVM,0,0,Linear,11,0.75093399750934,20,10,5
 DNI,SVM,0,0,Linear,11,0.7546699875466999,20,100,5
 DNI,SVM,0,0,Linear,11,0.6830188679245283,30,0.5,3
 DNI,SVM,0,0,Linear,11,0.6918238993710691,30,1,3
 DNI,SVM,0,0,Linear,11,0.7056603773584905,30,5,2
 DNI,SVM,0,0,Linear,11,0.7182389937106918,30,10,0
 DNI,SVM,0,0,Linear,11,0.7283018867924528,30,100,4
 CMO,SVM,0,0,Linear,11,0.7373612823674476,10,0.5,6
 CMO,SVM,0,0,Linear,11,0.7398273736128237,10,1,6
 CMO,SVM,0,0,Linear,11,0.7422934648581998,10,5,6
 CMO,SVM,0,0,Linear,11,0.7398273736128237,10,10,6
 CMO,SVM,0,0,Linear,11,0.7459926017262639,10,100,6
 CMO,SVM,0,0,Linear,11,0.6127023661270237,20,0.5,8
 CMO,SVM,0,0,Linear,11,0.6164383561643836,20,1,9
 CMO,SVM,0,0,Linear,11,0.635118306351183,20,5,6
 CMO,SVM,0,0,Linear,11,0.6363636363636364,20,10,6
 CMO,SVM,0,0,Linear,11,0.6425902864259029,20,100,6
 CMO,SVM,0,0,Linear,11,0.6113207547169811,30,0.5,6
 CMO,SVM,0,0,Linear,11,0.6176100628930817,30,1,7
 CMO,SVM,0,0,Linear,11,0.6289308176100629,30,5,16
 CMO,SVM,0,0,Linear,11,0.6440251572327044,30,10,16
 CMO,SVM,0,0,Linear,11,0.6679245283018868,30,100,18
 CMO,SVM,0,0,Linear,11,0.6556543837357052,40,0.5,24
 CMO,SVM,0,0,Linear,11,0.6645489199491741,40,1,25
 CMO,SVM,0,0,Linear,11,0.6683608640406608,40,5,23
 CMO,SVM,0,0,Linear,11,0.6632782719186785,40,10,22
 CMO,SVM,0,0,Linear,11,0.6645489199491741,40,100,22
 CMO,SVM,0,0,Linear,11,0.6418485237483954,50,0.5,31
 CMO,SVM,0,0,Linear,11,0.6456996148908858,50,1,30
 CMO,SVM,0,0,Linear,11,0.6418485237483954,50,5,33
 CMO,SVM,0,0,Linear,11,0.6662387676508345,50,10,32
 CMO,SVM,0,0,Linear,11,0.6623876765083441,50,100,29
 CMO,SVM,0,0,Linear,11,0.5317769130998703,60,0.5,25
 CMO,SVM,0,0,Linear,11,0.5252918287937743,60,1,24
 CMO,SVM,0,0,Linear,11,0.522697795071336,60,5,24
 CMO,SVM,0,0,Linear,11,0.5149156939040207,60,10,25
 CMO,SVM,0,0,Linear,11,0.5304798962386511,60,100,26
 CMO,SVM,0,0,Linear,11,0.5203145478374837,70,0.5,55
 CMO,SVM,0,0,Linear,11,0.5216251638269986,70,1,56
 CMO,SVM,0,0,Linear,11,0.5334207077326344,70,5,54
 CMO,SVM,0,0,Linear,11,0.5399737876802096,70,10,53
 CMO,SVM,0,0,Linear,11,0.5321100917431193,70,100,53
 CMO,SVM,0,0,Linear,11,0.5589403973509933,80,0.5,62
 CMO,SVM,0,0,Linear,11,0.5549668874172186,80,1,63
 CMO,SVM,0,0,Linear,11,0.5364238410596026,80,5,61
 CMO,SVM,0,0,Linear,11,0.528476821192053,80,10,63
 CMO,SVM,0,0,Linear,11,0.5298013245033113,80,100,63
 CMO,SVM,0,0,Linear,11,0.5836680053547524,90,0.5,79
 CMO,SVM,0,0,Linear,11,0.5823293172690763,90,1,75
 CMO,SVM,0,0,Linear,11,0.5689424364123159,90,5,73
 CMO,SVM,0,0,Linear,11,0.5649263721552878,90,10,71
 CMO,SVM,0,0,Linear,11,0.570281124497992,90,100,71
 CMO,SVM,0,0,Linear,11,0.5385656292286874,100,0.5,70
 CMO,SVM,0,0,Linear,11,0.5399188092016238,100,1,68
 CMO,SVM,0,0,Linear,11,0.5358592692828146,100,5,66
 CMO,SVM,0,0,Linear,11,0.5290933694181326,100,10,52
 CMO,SVM,0,0,Linear,11,0.5399188092016238,100,100,45
 MIN,SVM,0,0,Linear,11,0.9802712700369913,10,0.5,8
 MIN,SVM,0,0,Linear,11,0.9802712700369913,10,1,7
 MIN,SVM,0,0,Linear,11,0.9790382244143033,10,5,7
 MIN,SVM,0,0,Linear,11,0.9790382244143033,10,10,7
 MIN,SVM,0,0,Linear,11,0.9778051787916153,10,100,7
 NEA,SVM,0,0,Linear,11,0.942457231726283,10,0.5,4
 NEA,SVM,0,0,Linear,11,0.942457231726283,10,1,4
 NEA,SVM,0,0,Linear,11,0.9455676516329704,10,5,2
 NEA,SVM,0,0,Linear,11,0.9455676516329704,10,10,3
 NEA,SVM,0,0,Linear,11,0.9486780715396579,10,100,1
 NEA,SVM,0,0,Linear,11,0.8740157480314961,20,0.5,0
 NEA,SVM,0,0,Linear,11,0.8708661417322835,20,1,0
 NEA,SVM,0,0,Linear,11,0.8771653543307086,20,5,0
 NEA,SVM,0,0,Linear,11,0.8755905511811024,20,10,0
 NEA,SVM,0,0,Linear,11,0.8740157480314961,20,100,0
 NEA,SVM,0,0,Linear,11,0.7862838915470495,30,0.5,20
 NEA,SVM,0,0,Linear,11,0.784688995215311,30,1,17
 NEA,SVM,0,0,Linear,11,0.7878787878787878,30,5,10
 NEA,SVM,0,0,Linear,11,0.7878787878787878,30,10,9
 NEA,SVM,0,0,Linear,11,0.8054226475279107,30,100,14
 NEA,SVM,0,0,Linear,11,0.691437802907916,40,0.5,17
 NEA,SVM,0,0,Linear,11,0.6978998384491115,40,1,17
 NEA,SVM,0,0,Linear,11,0.7043618739903069,40,5,16
 NEA,SVM,0,0,Linear,11,0.7027463651050081,40,10,15
 NEA,SVM,0,0,Linear,11,0.7075928917609047,40,100,21
 NEA,SVM,0,0,Linear,11,0.6121112929623568,50,0.5,10
 NEA,SVM,0,0,Linear,11,0.6284779050736498,50,1,11
 NEA,SVM,0,0,Linear,11,0.6366612111292962,50,5,12
 NEA,SVM,0,0,Linear,11,0.6382978723404256,50,10,14
 NEA,SVM,0,0,Linear,11,0.6432078559738135,50,100,15
 BBF,SVM,0,0,Linear,11,0.9079497907949791,10,0.5,5
 BBF,SVM,0,0,Linear,11,0.905160390516039,10,1,6
 BBF,SVM,0,0,Linear,11,0.9121338912133892,10,5,5
 BBF,SVM,0,0,Linear,11,0.9149232914923291,10,10,5
 BBF,SVM,0,0,Linear,11,0.9135285913528591,10,100,2
 BBF,SVM,0,0,Linear,11,0.767277856135402,20,0.5,10
 BBF,SVM,0,0,Linear,11,0.7757404795486601,20,1,10
 BBF,SVM,0,0,Linear,11,0.768688293370945,20,5,7
 BBF,SVM,0,0,Linear,11,0.7743300423131171,20,10,6
 BBF,SVM,0,0,Linear,11,0.768688293370945,20,100,7
 BBF,SVM,0,0,Linear,11,0.6761768901569187,30,0.5,17
 BBF,SVM,0,0,Linear,11,0.6833095577746077,30,1,9
 BBF,SVM,0,0,Linear,11,0.6833095577746077,30,5,6
 BBF,SVM,0,0,Linear,11,0.68188302425107,30,10,6
 BBF,SVM,0,0,Linear,11,0.6975748930099858,30,100,3
 BBF,SVM,0,0,Linear,11,0.6378066378066378,40,0.5,3
 BBF,SVM,0,0,Linear,11,0.6493506493506493,40,1,3
 BBF,SVM,0,0,Linear,11,0.6536796536796536,40,5,3
 BBF,SVM,0,0,Linear,11,0.6507936507936508,40,10,3
 BBF,SVM,0,0,Linear,11,0.6479076479076479,40,100,3
 BBF,SVM,0,0,Linear,11,0.6175182481751825,50,0.5,1
 BBF,SVM,0,0,Linear,11,0.6262773722627737,50,1,3
 BBF,SVM,0,0,Linear,11,0.6437956204379562,50,5,2
 BBF,SVM,0,0,Linear,11,0.637956204379562,50,10,1
 BBF,SVM,0,0,Linear,11,0.6525547445255474,50,100,0
 BBF,SVM,0,0,Linear,11,0.5273264401772526,60,0.5,12
 BBF,SVM,0,0,Linear,11,0.5361890694239291,60,1,14
 BBF,SVM,0,0,Linear,11,0.5465288035450517,60,5,15
 BBF,SVM,0,0,Linear,11,0.5494830132939439,60,10,16
 BBF,SVM,0,0,Linear,11,0.5228951255539144,60,100,14
 BBF,SVM,0,0,Linear,11,0.5530642750373692,70,0.5,46
 BBF,SVM,0,0,Linear,11,0.5635276532137519,70,1,43
 BBF,SVM,0,0,Linear,11,0.5754857997010463,70,5,45
 BBF,SVM,0,0,Linear,11,0.5799701046337817,70,10,45
 BBF,SVM,0,0,Linear,11,0.5844544095665172,70,100,42
 CUZ,SVM,0,0,Linear,11,0.655980271270037,10,0.5,3
 CUZ,SVM,0,0,Linear,11,0.6609124537607891,10,1,3
 CUZ,SVM,0,0,Linear,11,0.6732429099876696,10,5,4
 CUZ,SVM,0,0,Linear,11,0.6781750924784217,10,10,4
 CUZ,SVM,0,0,Linear,11,0.6781750924784217,10,100,4
 CUZ,SVM,0,0,Linear,11,0.5491905354919053,20,0.5,15
 CUZ,SVM,0,0,Linear,11,0.5579078455790785,20,1,16
 CUZ,SVM,0,0,Linear,11,0.564134495641345,20,5,16
 CUZ,SVM,0,0,Linear,11,0.5616438356164384,20,10,13
 CUZ,SVM,0,0,Linear,11,0.5778331257783312,20,100,12
 CUZ,SVM,0,0,Linear,11,0.5710691823899371,30,0.5,14
 CUZ,SVM,0,0,Linear,11,0.569811320754717,30,1,13
 CUZ,SVM,0,0,Linear,11,0.5937106918238994,30,5,10
 CUZ,SVM,0,0,Linear,11,0.6012578616352201,30,10,9
 CUZ,SVM,0,0,Linear,11,0.6163522012578616,30,100,7
 CUZ,SVM,0,0,Linear,11,0.6683608640406608,40,0.5,27
 CUZ,SVM,0,0,Linear,11,0.6632782719186785,40,1,27
 CUZ,SVM,0,0,Linear,11,0.6683608640406608,40,5,26
 CUZ,SVM,0,0,Linear,11,0.6670902160101652,40,10,25
 CUZ,SVM,0,0,Linear,11,0.6670902160101652,40,100,24
 CUZ,SVM,0,0,Linear,11,0.6148908857509627,50,0.5,5
 CUZ,SVM,0,0,Linear,11,0.6225930680359435,50,1,6
 CUZ,SVM,0,0,Linear,11,0.6097560975609756,50,5,1
 CUZ,SVM,0,0,Linear,11,0.6097560975609756,50,10,2
 CUZ,SVM,0,0,Linear,11,0.6059050064184852,50,100,2
 CUZ,SVM,0,0,Linear,11,0.5901426718547341,60,0.5,28
 CUZ,SVM,0,0,Linear,11,0.5836575875486382,60,1,28
 CUZ,SVM,0,0,Linear,11,0.6005188067444877,60,5,31
 CUZ,SVM,0,0,Linear,11,0.5914396887159533,60,10,30
 CUZ,SVM,0,0,Linear,11,0.5888456549935149,60,100,29
 CUZ,SVM,0,0,Linear,11,0.580602883355177,70,0.5,24
 CUZ,SVM,0,0,Linear,11,0.5779816513761468,70,1,21
 CUZ,SVM,0,0,Linear,11,0.5753604193971167,70,5,27
 CUZ,SVM,0,0,Linear,11,0.5766710353866317,70,10,22
 CUZ,SVM,0,0,Linear,11,0.5753604193971167,70,100,23
 CUZ,SVM,0,0,Linear,11,0.6066225165562914,80,0.5,42
 CUZ,SVM,0,0,Linear,11,0.6052980132450331,80,1,43
 CUZ,SVM,0,0,Linear,11,0.6052980132450331,80,5,42
 CUZ,SVM,0,0,Linear,11,0.6039735099337749,80,10,42
 CUZ,SVM,0,0,Linear,11,0.609271523178808,80,100,39
 CUZ,SVM,0,0,Linear,11,0.6131191432396251,90,0.5,20
 CUZ,SVM,0,0,Linear,11,0.6184738955823293,90,1,20
 CUZ,SVM,0,0,Linear,11,0.6131191432396251,90,5,22
 CUZ,SVM,0,0,Linear,11,0.6131191432396251,90,10,22
 CUZ,SVM,0,0,Linear,11,0.6144578313253012,90,100,3
 CUZ,SVM,0,0,Linear,11,0.6008119079837618,100,0.5,56
 CUZ,SVM,0,0,Linear,11,0.5953991880920162,100,1,54
 CUZ,SVM,0,0,Linear,11,0.5994587280108254,100,5,68
 CUZ,SVM,0,0,Linear,11,0.5981055480378891,100,10,61
 CUZ,SVM,0,0,Linear,11,0.5926928281461434,100,100,60
 FRAC,SVM,0,0,0,0,0,0,0.5,-1
 FRAC,SVM,0,0,0,0,0,0,1,-1
 FRAC,SVM,0,0,0,0,0,0,5,-1
 FRAC,SVM,0,0,0,0,0,0,10,-1
 FRAC,SVM,0,0,0,0,0,0,100,-1
 FRAC,SVM,0,0,0,0,0,0,0.5,-1
 FRAC,SVM,0,0,0,0,0,0,1,-1
 FRAC,SVM,0,0,0,0,0,0,5,-1
 FRAC,SVM,0,0,0,0,0,0,10,-1
 FRAC,SVM,0,0,0,0,0,0,100,-1
 FRAC,SVM,0,0,0,0,0,0,0.5,-1
 FRAC,SVM,0,0,0,0,0,0,1,-1
 FRAC,SVM,0,0,0,0,0,0,5,-1
 FRAC,SVM,0,0,0,0,0,0,10,-1
 FRAC,SVM,0,0,0,0,0,0,100,-1
 FRAC,SVM,0,0,0,0,0,0,0.5,-1
 FRAC,SVM,0,0,0,0,0,0,1,-1
 FRAC,SVM,0,0,0,0,0,0,5,-1
 FRAC,SVM,0,0,0,0,0,0,10,-1
 FRAC,SVM,0,0,0,0,0,0,100,-1
 FRAC,SVM,0,0,0,0,0,0,0.5,-1
 FRAC,SVM,0,0,0,0,0,0,1,-1
 FRAC,SVM,0,0,0,0,0,0,5,-1
 FRAC,SVM,0,0,0,0,0,0,10,-1
 FRAC,SVM,0,0,0,0,0,0,100,-1
 FRAC,SVM,0,0,0,0,0,0,0.5,-1
 FRAC,SVM,0,0,0,0,0,0,1,-1
 FRAC,SVM,0,0,0,0,0,0,5,-1
 FRAC,SVM,0,0,0,0,0,0,10,-1
 FRAC,SVM,0,0,0,0,0,0,100,-1
 FRAC,SVM,0,0,0,0,0,0,0.5,-1
 FRAC,SVM,0,0,0,0,0,0,1,-1
 FRAC,SVM,0,0,0,0,0,0,5,-1
 FRAC,SVM,0,0,0,0,0,0,10,-1
 FRAC,SVM,0,0,0,0,0,0,100,-1
 FRAC,SVM,0,0,0,0,0,0,0.5,-1
 FRAC,SVM,0,0,0,0,0,0,1,-1
 FRAC,SVM,0,0,0,0,0,0,5,-1
 FRAC,SVM,0,0,0,0,0,0,10,-1
 FRAC,SVM,0,0,0,0,0,0,100,-1
 FRAC,SVM,0,0,0,0,0,0,0.5,-1
 FRAC,SVM,0,0,0,0,0,0,1,-1
 FRAC,SVM,0,0,0,0,0,0,5,-1
 FRAC,SVM,0,0,0,0,0,0,10,-1
 FRAC,SVM,0,0,0,0,0,0,100,-1
 FRAC,SVM,0,0,0,0,0,0,0.5,-1
 FRAC,SVM,0,0,0,0,0,0,1,-1
 FRAC,SVM,0,0,0,0,0,0,5,-1
 FRAC,SVM,0,0,0,0,0,0,10,-1
 FRAC,SVM,0,0,0,0,0,0,100,-1
 FRAC,SVM,0,0,0,0,0,0,0.5,-1
 FRAC,SVM,0,0,0,0,0,0,1,-1
 FRAC,SVM,0,0,0,0,0,0,5,-1
 FRAC,SVM,0,0,0,0,0,0,10,-1
 FRAC,SVM,0,0,0,0,0,0,100,-1
 FRAC,SVM,0,0,0,0,0,0,0.5,-1
 FRAC,SVM,0,0,0,0,0,0,1,-1
 FRAC,SVM,0,0,0,0,0,0,5,-1
 FRAC,SVM,0,0,0,0,0,0,10,-1
 FRAC,SVM,0,0,0,0,0,0,100,-1
 FRAC,SVM,0,0,0,0,0,0,0.5,-1
 FRAC,SVM,0,0,0,0,0,0,1,-1
 FRAC,SVM,0,0,0,0,0,0,5,-1
 FRAC,SVM,0,0,0,0,0,0,10,-1
 FRAC,SVM,0,0,0,0,0,0,100,-1
 FRAC,SVM,0,0,0,0,0,0,0.5,-1
 FRAC,SVM,0,0,0,0,0,0,1,-1
 FRAC,SVM,0,0,0,0,0,0,5,-1
 FRAC,SVM,0,0,0,0,0,0,10,-1
 FRAC,SVM,0,0,0,0,0,0,100,-1
 FRAC,SVM,0,0,0,0,0,0,0.5,-1
 FRAC,SVM,0,0,0,0,0,0,1,-1
 FRAC,SVM,0,0,0,0,0,0,5,-1
 FRAC,SVM,0,0,0,0,0,0,10,-1
 FRAC,SVM,0,0,0,0,0,0,100,-1
 FRAC,SVM,0,0,0,0,0,0,0.5,-1
 FRAC,SVM,0,0,0,0,0,0,1,-1
 FRAC,SVM,0,0,0,0,0,0,5,-1
 FRAC,SVM,0,0,0,0,0,0,10,-1
 FRAC,SVM,0,0,0,0,0,0,100,-1
 FRAC,SVM,0,0,0,0,0,0,0.5,-1
 FRAC,SVM,0,0,0,0,0,0,1,-1
 FRAC,SVM,0,0,0,0,0,0,5,-1
 FRAC,SVM,0,0,0,0,0,0,10,-1
 FRAC,SVM,0,0,0,0,0,0,100,-1
 FRAC,SVM,0,0,0,0,0,0,0.5,-1
 FRAC,SVM,0,0,0,0,0,0,1,-1
 FRAC,SVM,0,0,0,0,0,0,5,-1
 FRAC,SVM,0,0,0,0,0,0,10,-1
 FRAC,SVM,0,0,0,0,0,0,100,-1
 FRAC,SVM,0,0,0,0,0,0,0.5,-1
 FRAC,SVM,0,0,0,0,0,0,1,-1
 FRAC,SVM,0,0,0,0,0,0,5,-1
 FRAC,SVM,0,0,0,0,0,0,10,-1
 FRAC,SVM,0,0,0,0,0,0,100,-1
 FRAC,SVM,0,0,0,0,0,0,0.5,-1
 FRAC,SVM,0,0,0,0,0,0,1,-1
 FRAC,SVM,0,0,0,0,0,0,5,-1
 FRAC,SVM,0,0,0,0,0,0,10,-1
 FRAC,SVM,0,0,0,0,0,0,100,-1
 FRAC,SVM,0,0,0,0,0,0,0.5,-1
 FRAC,SVM,0,0,0,0,0,0,1,-1
 FRAC,SVM,0,0,0,0,0,0,5,-1
 FRAC,SVM,0,0,0,0,0,0,10,-1
 FRAC,SVM,0,0,0,0,0,0,100,-1
 FRAC,SVM,0,0,0,0,0,0,0.5,-1
 FRAC,SVM,0,0,0,0,0,0,1,-1
 FRAC,SVM,0,0,0,0,0,0,5,-1
 FRAC,SVM,0,0,0,0,0,0,10,-1
 FRAC,SVM,0,0,0,0,0,0,100,-1
 FRAC,SVM,0,0,0,0,0,0,0.5,-1
 FRAC,SVM,0,0,0,0,0,0,1,-1
 FRAC,SVM,0,0,0,0,0,0,5,-1
 FRAC,SVM,0,0,0,0,0,0,10,-1
 FRAC,SVM,0,0,0,0,0,0,100,-1
 FRAC,SVM,0,0,0,0,0,0,0.5,-1
 FRAC,SVM,0,0,0,0,0,0,1,-1
 FRAC,SVM,0,0,0,0,0,0,5,-1
 FRAC,SVM,0,0,0,0,0,0,10,-1
 FRAC,SVM,0,0,0,0,0,0,100,-1
 FRAC,SVM,0,0,0,0,0,0,0.5,-1
 FRAC,SVM,0,0,0,0,0,0,1,-1
 FRAC,SVM,0,0,0,0,0,0,5,-1
 FRAC,SVM,0,0,0,0,0,0,10,-1
 FRAC,SVM,0,0,0,0,0,0,100,-1
 FRAC,SVM,0,0,0,0,0,0,0.5,-1
 FRAC,SVM,0,0,0,0,0,0,1,-1
 FRAC,SVM,0,0,0,0,0,0,5,-1
 FRAC,SVM,0,0,0,0,0,0,10,-1
 FRAC,SVM,0,0,0,0,0,0,100,-1
 FRAC,SVM,0,0,0,0,0,0,0.5,-1
 FRAC,SVM,0,0,0,0,0,0,1,-1
 FRAC,SVM,0,0,0,0,0,0,5,-1
 FRAC,SVM,0,0,0,0,0,0,10,-1
 FRAC,SVM,0,0,0,0,0,0,100,-1
 FRAC,SVM,0,0,0,0,0,0,0.5,-1
